file,function_or_class,label
github_repos\fastapi\docs_src\handling_errors\tutorial005.py,Item,used
github_repos\fastapi\docs_src\header_param_models\tutorial001.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial001_an.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial001_an_py310.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial001_an_py39.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial001_py310.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial001_py39.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial002.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial002_an.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial002_an_py310.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial002_an_py39.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial002_pv1.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial002_pv1.py,Config,unused
github_repos\fastapi\docs_src\header_param_models\tutorial002_pv1_an.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial002_pv1_an.py,Config,unused
github_repos\fastapi\docs_src\header_param_models\tutorial002_pv1_an_py310.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial002_pv1_an_py310.py,Config,unused
github_repos\fastapi\docs_src\header_param_models\tutorial002_pv1_an_py39.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial002_pv1_an_py39.py,Config,unused
github_repos\fastapi\docs_src\header_param_models\tutorial002_pv1_py310.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial002_pv1_py310.py,Config,unused
github_repos\fastapi\docs_src\header_param_models\tutorial002_pv1_py39.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial002_pv1_py39.py,Config,unused
github_repos\fastapi\docs_src\header_param_models\tutorial002_py310.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial002_py39.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial003.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial003_an.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial003_an_py310.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial003_an_py39.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial003_py310.py,CommonHeaders,used
github_repos\fastapi\docs_src\header_param_models\tutorial003_py39.py,CommonHeaders,used
github_repos\fastapi\docs_src\openapi_callbacks\tutorial001.py,invoice_notification,used
github_repos\fastapi\docs_src\openapi_callbacks\tutorial001.py,create_invoice,used
github_repos\fastapi\docs_src\openapi_callbacks\tutorial001.py,Invoice,used
github_repos\fastapi\docs_src\openapi_callbacks\tutorial001.py,InvoiceEvent,used
github_repos\fastapi\docs_src\openapi_callbacks\tutorial001.py,InvoiceEventReceived,used
github_repos\fastapi\docs_src\openapi_webhooks\tutorial001.py,new_subscription,used
github_repos\fastapi\docs_src\openapi_webhooks\tutorial001.py,read_users,used
github_repos\fastapi\docs_src\openapi_webhooks\tutorial001.py,Subscription,used
github_repos\fastapi\docs_src\path_operation_advanced_configuration\tutorial002.py,use_route_names_as_operation_ids,used
github_repos\fastapi\docs_src\path_operation_advanced_configuration\tutorial004.py,Item,used
github_repos\fastapi\docs_src\path_operation_advanced_configuration\tutorial006.py,magic_data_reader,used
github_repos\fastapi\docs_src\path_operation_advanced_configuration\tutorial007.py,Item,used
github_repos\fastapi\docs_src\path_operation_advanced_configuration\tutorial007_pv1.py,Item,used
github_repos\fastapi\docs_src\path_operation_configuration\tutorial001.py,Item,used
github_repos\fastapi\docs_src\path_operation_configuration\tutorial001_py310.py,Item,used
github_repos\fastapi\docs_src\path_operation_configuration\tutorial001_py39.py,Item,used
github_repos\fastapi\docs_src\path_operation_configuration\tutorial002.py,Item,used
github_repos\fastapi\docs_src\path_operation_configuration\tutorial002b.py,Tags,used
github_repos\fastapi\docs_src\path_operation_configuration\tutorial002_py310.py,Item,used
github_repos\fastapi\docs_src\path_operation_configuration\tutorial002_py39.py,Item,used
github_repos\fastapi\docs_src\path_operation_configuration\tutorial003.py,Item,used
github_repos\fastapi\docs_src\path_operation_configuration\tutorial003_py310.py,Item,used
github_repos\fastapi\docs_src\path_operation_configuration\tutorial003_py39.py,Item,used
github_repos\fastapi\docs_src\path_operation_configuration\tutorial004.py,Item,used
github_repos\fastapi\docs_src\path_operation_configuration\tutorial004_py310.py,Item,used
github_repos\fastapi\docs_src\path_operation_configuration\tutorial004_py39.py,Item,used
github_repos\fastapi\docs_src\path_operation_configuration\tutorial005.py,Item,used
github_repos\fastapi\docs_src\path_operation_configuration\tutorial005_py310.py,Item,used
github_repos\fastapi\docs_src\path_operation_configuration\tutorial005_py39.py,Item,used
github_repos\fastapi\docs_src\path_params\tutorial005.py,ModelName,used
github_repos\fastapi\docs_src\python_types\tutorial001.py,get_full_name,used
github_repos\fastapi\docs_src\python_types\tutorial002.py,get_full_name,used
github_repos\fastapi\docs_src\python_types\tutorial003.py,get_name_with_age,used
github_repos\fastapi\docs_src\python_types\tutorial004.py,get_name_with_age,used
github_repos\fastapi\docs_src\python_types\tutorial005.py,get_items,used
github_repos\fastapi\docs_src\python_types\tutorial006.py,process_items,used
github_repos\fastapi\docs_src\python_types\tutorial006_py39.py,process_items,used
github_repos\fastapi\docs_src\python_types\tutorial007.py,process_items,used
github_repos\fastapi\docs_src\python_types\tutorial007_py39.py,process_items,used
github_repos\fastapi\docs_src\python_types\tutorial008.py,process_items,used
github_repos\fastapi\docs_src\python_types\tutorial008b.py,process_item,used
github_repos\fastapi\docs_src\python_types\tutorial008b_py310.py,process_item,used
github_repos\fastapi\docs_src\python_types\tutorial008_py39.py,process_items,used
github_repos\fastapi\docs_src\python_types\tutorial009.py,say_hi,used
github_repos\fastapi\docs_src\python_types\tutorial009b.py,say_hi,used
github_repos\fastapi\docs_src\python_types\tutorial009c.py,say_hi,used
github_repos\fastapi\docs_src\python_types\tutorial009c_py310.py,say_hi,used
github_repos\fastapi\docs_src\python_types\tutorial009_py310.py,say_hi,used
github_repos\fastapi\docs_src\python_types\tutorial010.py,get_person_name,used
github_repos\fastapi\docs_src\python_types\tutorial010.py,__init__,used
github_repos\fastapi\docs_src\python_types\tutorial010.py,Person,unused
github_repos\fastapi\docs_src\python_types\tutorial011.py,User,used
github_repos\fastapi\docs_src\python_types\tutorial011_py310.py,User,used
github_repos\fastapi\docs_src\python_types\tutorial011_py39.py,User,used
github_repos\fastapi\docs_src\python_types\tutorial012.py,User,used
github_repos\fastapi\docs_src\python_types\tutorial013.py,say_hello,used
github_repos\fastapi\docs_src\python_types\tutorial013_py39.py,say_hello,used
github_repos\fastapi\docs_src\query_params_str_validations\tutorial015_an.py,check_valid_id,used
github_repos\fastapi\docs_src\query_params_str_validations\tutorial015_an_py310.py,check_valid_id,used
github_repos\fastapi\docs_src\query_params_str_validations\tutorial015_an_py39.py,check_valid_id,used
github_repos\fastapi\docs_src\query_param_models\tutorial001.py,FilterParams,used
github_repos\fastapi\docs_src\query_param_models\tutorial001_an.py,FilterParams,used
github_repos\fastapi\docs_src\query_param_models\tutorial001_an_py310.py,FilterParams,used
github_repos\fastapi\docs_src\query_param_models\tutorial001_an_py39.py,FilterParams,used
github_repos\fastapi\docs_src\query_param_models\tutorial001_py310.py,FilterParams,used
github_repos\fastapi\docs_src\query_param_models\tutorial001_py39.py,FilterParams,used
github_repos\fastapi\docs_src\query_param_models\tutorial002.py,FilterParams,used
github_repos\fastapi\docs_src\query_param_models\tutorial002_an.py,FilterParams,used
github_repos\fastapi\docs_src\query_param_models\tutorial002_an_py310.py,FilterParams,used
github_repos\fastapi\docs_src\query_param_models\tutorial002_an_py39.py,FilterParams,used
github_repos\fastapi\docs_src\query_param_models\tutorial002_pv1.py,FilterParams,used
github_repos\fastapi\docs_src\query_param_models\tutorial002_pv1.py,Config,unused
github_repos\fastapi\docs_src\query_param_models\tutorial002_pv1_an.py,FilterParams,used
github_repos\fastapi\docs_src\query_param_models\tutorial002_pv1_an.py,Config,unused
github_repos\fastapi\docs_src\query_param_models\tutorial002_pv1_an_py310.py,FilterParams,used
github_repos\fastapi\docs_src\query_param_models\tutorial002_pv1_an_py310.py,Config,unused
github_repos\fastapi\docs_src\query_param_models\tutorial002_pv1_an_py39.py,FilterParams,used
github_repos\fastapi\docs_src\query_param_models\tutorial002_pv1_an_py39.py,Config,unused
github_repos\fastapi\docs_src\query_param_models\tutorial002_pv1_py310.py,FilterParams,used
github_repos\fastapi\docs_src\query_param_models\tutorial002_pv1_py310.py,Config,unused
github_repos\fastapi\docs_src\query_param_models\tutorial002_pv1_py39.py,FilterParams,used
github_repos\fastapi\docs_src\query_param_models\tutorial002_pv1_py39.py,Config,unused
github_repos\fastapi\docs_src\query_param_models\tutorial002_py310.py,FilterParams,used
github_repos\fastapi\docs_src\query_param_models\tutorial002_py39.py,FilterParams,used
github_repos\fastapi\docs_src\request_form_models\tutorial001.py,FormData,used
github_repos\fastapi\docs_src\request_form_models\tutorial001_an.py,FormData,used
github_repos\fastapi\docs_src\request_form_models\tutorial001_an_py39.py,FormData,used
github_repos\fastapi\docs_src\request_form_models\tutorial002.py,FormData,used
github_repos\fastapi\docs_src\request_form_models\tutorial002_an.py,FormData,used
github_repos\fastapi\docs_src\request_form_models\tutorial002_an_py39.py,FormData,used
github_repos\fastapi\docs_src\request_form_models\tutorial002_pv1.py,FormData,used
github_repos\fastapi\docs_src\request_form_models\tutorial002_pv1.py,Config,unused
github_repos\fastapi\docs_src\request_form_models\tutorial002_pv1_an.py,FormData,used
github_repos\fastapi\docs_src\request_form_models\tutorial002_pv1_an.py,Config,unused
github_repos\fastapi\docs_src\request_form_models\tutorial002_pv1_an_py39.py,FormData,used
github_repos\fastapi\docs_src\request_form_models\tutorial002_pv1_an_py39.py,Config,unused
github_repos\fastapi\docs_src\response_change_status_code\tutorial001.py,get_or_create_task,used
github_repos\fastapi\docs_src\response_cookies\tutorial001.py,create_cookie,used
github_repos\fastapi\docs_src\response_cookies\tutorial002.py,create_cookie,used
github_repos\fastapi\docs_src\response_directly\tutorial001.py,update_item,used
github_repos\fastapi\docs_src\response_directly\tutorial001.py,Item,used
github_repos\fastapi\docs_src\response_directly\tutorial002.py,get_legacy_data,used
github_repos\fastapi\docs_src\response_headers\tutorial001.py,get_headers,used
github_repos\fastapi\docs_src\response_headers\tutorial002.py,get_headers,used
github_repos\fastapi\docs_src\response_model\tutorial001.py,Item,used
github_repos\fastapi\docs_src\response_model\tutorial001_01.py,Item,used
github_repos\fastapi\docs_src\response_model\tutorial001_01_py310.py,Item,used
github_repos\fastapi\docs_src\response_model\tutorial001_01_py39.py,Item,used
github_repos\fastapi\docs_src\response_model\tutorial001_py310.py,Item,used
github_repos\fastapi\docs_src\response_model\tutorial001_py39.py,Item,used
github_repos\fastapi\docs_src\response_model\tutorial002.py,UserIn,used
github_repos\fastapi\docs_src\response_model\tutorial002_py310.py,UserIn,used
github_repos\fastapi\docs_src\response_model\tutorial003.py,UserIn,used
github_repos\fastapi\docs_src\response_model\tutorial003.py,UserOut,used
github_repos\fastapi\docs_src\response_model\tutorial003_01.py,BaseUser,used
github_repos\fastapi\docs_src\response_model\tutorial003_01.py,UserIn,used
github_repos\fastapi\docs_src\response_model\tutorial003_01_py310.py,BaseUser,used
github_repos\fastapi\docs_src\response_model\tutorial003_01_py310.py,UserIn,used
github_repos\fastapi\docs_src\response_model\tutorial003_py310.py,UserIn,used
github_repos\fastapi\docs_src\response_model\tutorial003_py310.py,UserOut,used
github_repos\fastapi\docs_src\response_model\tutorial004.py,Item,used
github_repos\fastapi\docs_src\response_model\tutorial004_py310.py,Item,used
github_repos\fastapi\docs_src\response_model\tutorial004_py39.py,Item,used
github_repos\fastapi\docs_src\response_model\tutorial005.py,Item,used
github_repos\fastapi\docs_src\response_model\tutorial005_py310.py,Item,used
github_repos\fastapi\docs_src\response_model\tutorial006.py,Item,used
github_repos\fastapi\docs_src\response_model\tutorial006_py310.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial001.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial001_pv1.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial001_pv1.py,Config,unused
github_repos\fastapi\docs_src\schema_extra_example\tutorial001_pv1_py310.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial001_pv1_py310.py,Config,unused
github_repos\fastapi\docs_src\schema_extra_example\tutorial001_py310.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial002.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial002_py310.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial003.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial003_an.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial003_an_py310.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial003_an_py39.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial003_py310.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial004.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial004_an.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial004_an_py310.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial004_an_py39.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial004_py310.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial005.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial005_an.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial005_an_py310.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial005_an_py39.py,Item,used
github_repos\fastapi\docs_src\schema_extra_example\tutorial005_py310.py,Item,used
github_repos\fastapi\docs_src\security\tutorial002.py,fake_decode_token,used
github_repos\fastapi\docs_src\security\tutorial002.py,User,used
github_repos\fastapi\docs_src\security\tutorial002_an.py,fake_decode_token,used
github_repos\fastapi\docs_src\security\tutorial002_an.py,User,used
github_repos\fastapi\docs_src\security\tutorial002_an_py310.py,fake_decode_token,used
github_repos\fastapi\docs_src\security\tutorial002_an_py310.py,User,used
github_repos\fastapi\docs_src\security\tutorial002_an_py39.py,fake_decode_token,used
